sl_ticks,tp_ticks,rr,max_holding_bars,direction,nc,trades_per_day,wr_used_mid_bracket,wr_bracket_width,pass_rate_15d,blow_rate,avg_days_to_pass,combines_por_ano,costo_esperado_por_combine
50,15,0.3,45,always_short,20,2,0.7708,0.0109,0.558,0.442,6.81,20.66,87.81
30,5,0.167,130,always_short,50,2,0.8408,0.0687,0.6019,0.3981,7.34,20.66,81.41
30,5,0.167,45,always_short,50,2,0.8407,0.0686,0.6012,0.3987,7.34,20.64,81.5
30,5,0.167,100,always_short,50,2,0.8408,0.0686,0.6015,0.3985,7.34,20.64,81.46
30,5,0.167,66,always_short,50,2,0.8408,0.0687,0.6014,0.3986,7.34,20.64,81.48
50,5,0.1,66,alternate,40,2,0.9021,0.0223,0.7545,0.2455,9.21,20.64,64.94
50,5,0.1,100,alternate,40,2,0.902,0.0223,0.7544,0.2456,9.21,20.63,64.95
50,5,0.1,45,alternate,40,2,0.902,0.0222,0.7544,0.2456,9.21,20.63,64.95
50,5,0.1,130,alternate,40,2,0.902,0.0223,0.7545,0.2455,9.21,20.63,64.94
50,8,0.16,30,alternate,40,1,0.8553,0.0177,0.8254,0.1746,10.1,20.6,59.37
25,10,0.4,130,always_short,50,1,0.7097,0.063,0.601,0.399,7.36,20.58,81.53
25,10,0.4,100,always_short,50,1,0.7096,0.0629,0.6008,0.3992,7.36,20.57,81.56
40,20,0.5,45,always_short,20,2,0.6692,0.0141,0.554,0.446,6.79,20.57,88.45
25,10,0.4,66,always_short,50,1,0.7095,0.0629,0.6005,0.3995,7.36,20.56,81.6
25,10,0.4,45,always_short,50,1,0.7095,0.0629,0.6005,0.3995,7.36,20.56,81.6
30,12,0.4,130,alternate,40,1,0.7093,0.0388,0.6,0.4,7.36,20.54,81.67
30,12,0.4,100,alternate,40,1,0.7093,0.0388,0.6,0.4,7.36,20.54,81.67
30,12,0.4,66,alternate,40,1,0.7092,0.0387,0.5999,0.4001,7.36,20.54,81.68
30,12,0.4,45,alternate,40,1,0.7091,0.0387,0.5996,0.4004,7.36,20.53,81.72
50,8,0.16,130,always_long,40,1,0.8538,0.0184,0.8225,0.1775,10.11,20.51,59.57
50,8,0.16,45,always_long,40,1,0.854,0.0184,0.8227,0.1772,10.11,20.51,59.56
50,8,0.16,100,always_long,40,1,0.8539,0.0184,0.8226,0.1774,10.11,20.51,59.57
50,8,0.16,66,always_long,40,1,0.854,0.0184,0.8226,0.1774,10.11,20.51,59.57
30,5,0.167,30,always_short,50,2,0.8398,0.0686,0.5979,0.4021,7.35,20.5,81.96
50,25,0.5,30,alternate,30,2,0.6495,0.0071,0.3594,0.6406,4.42,20.49,136.35
25,10,0.4,30,always_short,50,1,0.7088,0.0629,0.5985,0.4015,7.36,20.48,81.87
40,10,0.25,30,always_short,30,2,0.7957,0.024,0.5165,0.4835,6.36,20.45,94.87
50,8,0.16,30,always_long,40,1,0.8529,0.0183,0.8209,0.1791,10.11,20.45,59.69
30,12,0.4,30,alternate,40,1,0.7081,0.0387,0.5969,0.4031,7.36,20.42,82.09
50,5,0.1,30,alternate,40,2,0.9006,0.0222,0.7471,0.2529,9.22,20.41,65.58
50,25,0.5,30,always_long,20,1,0.6441,0.0068,0.5101,0.4899,6.31,20.38,96.05
20,8,0.4,45,always_long,50,2,0.691,0.1056,0.4979,0.5021,6.16,20.36,98.42
20,8,0.4,66,always_long,50,2,0.6909,0.1057,0.4978,0.5022,6.16,20.36,98.44
20,8,0.4,100,always_long,50,2,0.6909,0.1058,0.4976,0.5024,6.16,20.35,98.47
20,8,0.4,130,always_long,50,2,0.6908,0.1058,0.4974,0.5026,6.16,20.34,98.52
20,8,0.4,30,always_long,50,2,0.6907,0.1056,0.4973,0.5028,6.16,20.33,98.54
50,12,0.24,130,always_short,30,1,0.8084,0.0125,0.745,0.255,9.24,20.32,65.77
50,12,0.24,66,always_short,30,1,0.8083,0.0125,0.7446,0.2554,9.24,20.31,65.8
30,10,0.333,100,alternate,40,2,0.743,0.0453,0.425,0.575,5.27,20.31,115.29
50,12,0.24,100,always_short,30,1,0.8083,0.0125,0.7446,0.2554,9.24,20.31,65.8
30,10,0.333,130,alternate,40,2,0.743,0.0453,0.425,0.575,5.27,20.31,115.29
40,10,0.25,130,alternate,30,2,0.7945,0.0251,0.5124,0.4876,6.36,20.29,95.63
40,10,0.25,100,alternate,30,2,0.7945,0.0251,0.5124,0.4876,6.36,20.29,95.63
40,10,0.25,66,alternate,30,2,0.7945,0.025,0.5124,0.4876,6.36,20.29,95.63
30,10,0.333,66,alternate,40,2,0.7429,0.0453,0.4246,0.5754,5.27,20.29,115.4
30,10,0.333,45,alternate,40,2,0.7429,0.0452,0.4245,0.5755,5.27,20.28,115.43
40,10,0.25,45,alternate,30,2,0.7944,0.025,0.5122,0.4878,6.36,20.28,95.66
25,8,0.32,130,alternate,50,2,0.7426,0.0746,0.4238,0.5763,5.28,20.24,115.63
25,8,0.32,66,alternate,50,2,0.7426,0.0745,0.4238,0.5763,5.28,20.24,115.63
25,8,0.32,45,alternate,50,2,0.7426,0.0744,0.4238,0.5763,5.28,20.24,115.63
25,8,0.32,100,alternate,50,2,0.7426,0.0745,0.4238,0.5763,5.28,20.24,115.63
50,5,0.1,45,always_long,40,2,0.8993,0.0235,0.7415,0.2585,9.23,20.23,66.08
50,5,0.1,130,always_long,40,2,0.8992,0.0236,0.7412,0.2587,9.24,20.23,66.1
50,5,0.1,66,always_long,40,2,0.8992,0.0236,0.7415,0.2585,9.23,20.23,66.08
50,5,0.1,100,always_long,40,2,0.8992,0.0236,0.7412,0.2587,9.23,20.23,66.1
50,12,0.24,45,always_short,30,1,0.8069,0.0125,0.7411,0.2589,9.25,20.2,66.12
50,15,0.3,100,alternate,20,2,0.7673,0.0113,0.5461,0.4539,6.82,20.18,89.72
25,8,0.32,30,alternate,50,2,0.7421,0.0744,0.4226,0.5774,5.28,20.18,115.94
50,15,0.3,66,alternate,20,2,0.7673,0.0113,0.546,0.454,6.82,20.17,89.74
50,6,0.12,100,always_short,50,1,0.8892,0.0193,0.877,0.123,10.96,20.17,55.87
30,10,0.333,30,alternate,40,2,0.7419,0.0452,0.4224,0.5776,5.28,20.17,116.01
50,6,0.12,66,always_short,50,1,0.8892,0.0193,0.877,0.123,10.96,20.17,55.87
50,15,0.3,130,alternate,20,2,0.7673,0.0113,0.546,0.454,6.82,20.17,89.74
50,6,0.12,130,always_short,50,1,0.8892,0.0193,0.877,0.123,10.96,20.17,55.87
30,5,0.167,130,alternate,50,2,0.838,0.0698,0.5881,0.4119,7.35,20.15,83.32
30,5,0.167,66,alternate,50,2,0.8379,0.0697,0.5879,0.4121,7.35,20.14,83.35
50,6,0.12,45,always_short,50,1,0.8889,0.0193,0.876,0.124,10.96,20.14,55.94
30,5,0.167,45,alternate,50,2,0.8379,0.0697,0.5879,0.4121,7.35,20.14,83.35
25,12,0.48,130,alternate,30,2,0.6688,0.053,0.5365,0.4635,6.71,20.14,91.33
30,5,0.167,100,alternate,50,2,0.8379,0.0697,0.5879,0.4121,7.35,20.14,83.35
50,5,0.1,30,always_long,40,2,0.8987,0.0234,0.7385,0.2615,9.24,20.14,66.35
25,12,0.48,100,alternate,30,2,0.6688,0.053,0.5366,0.4634,6.71,20.14,91.31
25,12,0.48,66,alternate,30,2,0.6687,0.053,0.5364,0.4636,6.71,20.13,91.35
25,12,0.48,45,alternate,30,2,0.6687,0.0529,0.5361,0.4639,6.71,20.12,91.4
25,10,0.4,130,alternate,50,1,0.7042,0.0625,0.5883,0.4118,7.38,20.09,83.3
25,10,0.4,100,alternate,50,1,0.7042,0.0625,0.5883,0.4118,7.38,20.09,83.3
40,20,0.5,130,alternate,20,2,0.6653,0.0139,0.5424,0.4576,6.81,20.08,90.34
40,20,0.5,100,alternate,20,2,0.6653,0.0139,0.5424,0.4576,6.81,20.08,90.34
40,20,0.5,66,alternate,20,2,0.6653,0.0139,0.5424,0.4576,6.81,20.08,90.34
25,10,0.4,66,alternate,50,1,0.7041,0.0624,0.5879,0.4121,7.38,20.08,83.35
25,10,0.4,45,alternate,50,1,0.7041,0.0624,0.5879,0.4121,7.38,20.08,83.35
25,12,0.48,30,alternate,30,2,0.6681,0.0529,0.5346,0.4654,6.71,20.06,91.65
30,5,0.167,30,alternate,50,2,0.8373,0.0697,0.5855,0.4145,7.36,20.05,83.69
25,10,0.4,30,alternate,50,1,0.7035,0.0624,0.587,0.413,7.38,20.04,83.48
30,12,0.4,100,always_long,40,1,0.7034,0.0388,0.5867,0.4133,7.38,20.03,83.51
30,12,0.4,130,always_long,40,1,0.7034,0.0389,0.5866,0.4134,7.38,20.03,83.53
30,12,0.4,66,always_long,40,1,0.7034,0.0388,0.5866,0.4134,7.38,20.03,83.53
30,12,0.4,45,always_long,40,1,0.7033,0.0388,0.5866,0.4134,7.38,20.03,83.53
50,15,0.3,45,alternate,20,2,0.766,0.0112,0.5423,0.4577,6.83,20.01,90.36
30,12,0.4,30,always_long,40,1,0.7026,0.0387,0.5857,0.4143,7.38,19.99,83.65
50,6,0.12,30,always_short,50,1,0.8863,0.0193,0.8692,0.1308,10.98,19.96,56.37
40,20,0.5,45,alternate,20,2,0.6642,0.0139,0.5389,0.4611,6.81,19.95,90.93
40,10,0.25,30,alternate,30,2,0.7926,0.025,0.5044,0.4956,6.37,19.95,97.15
50,6,0.12,66,alternate,50,1,0.886,0.0205,0.8688,0.1313,10.98,19.94,56.4
50,6,0.12,130,alternate,50,1,0.886,0.0205,0.8686,0.1314,10.98,19.94,56.41
50,6,0.12,100,alternate,50,1,0.886,0.0205,0.8686,0.1314,10.98,19.94,56.41
50,6,0.12,45,alternate,50,1,0.8859,0.0204,0.8684,0.1316,10.98,19.93,56.43
50,12,0.24,100,alternate,30,1,0.8034,0.0134,0.7321,0.2679,9.26,19.92,66.93
50,12,0.24,66,alternate,30,1,0.8034,0.0134,0.7321,0.2679,9.26,19.91,66.93
50,12,0.24,130,alternate,30,1,0.8034,0.0134,0.732,0.268,9.26,19.91,66.94
40,20,0.5,30,always_short,20,2,0.6638,0.0141,0.5374,0.4626,6.81,19.89,91.18
50,12,0.24,45,alternate,30,1,0.8026,0.0134,0.7299,0.2701,9.27,19.84,67.13
50,25,0.5,30,always_long,30,2,0.6441,0.0068,0.3493,0.6508,4.44,19.84,140.3
30,10,0.333,130,always_short,30,2,0.7487,0.0453,0.5625,0.4375,7.16,19.81,87.11
50,12,0.24,30,always_short,30,1,0.8021,0.0125,0.7282,0.2717,9.27,19.8,67.28
30,10,0.333,100,always_short,30,2,0.7487,0.0453,0.5621,0.4379,7.16,19.8,87.17
50,15,0.3,30,always_short,20,2,0.7646,0.0109,0.5369,0.4631,6.83,19.8,91.27
30,5,0.167,100,always_long,50,2,0.8351,0.0708,0.5789,0.4211,7.37,19.79,84.65
30,5,0.167,45,always_long,50,2,0.8351,0.0708,0.5789,0.4211,7.37,19.79,84.65
30,5,0.167,130,always_long,50,2,0.8351,0.0709,0.5789,0.4211,7.37,19.79,84.65
30,5,0.167,66,always_long,50,2,0.8351,0.0708,0.5789,0.4211,7.37,19.79,84.65
25,8,0.32,45,always_long,50,2,0.7385,0.0738,0.4154,0.5846,5.29,19.79,117.97
50,6,0.12,30,alternate,50,1,0.8843,0.0204,0.8632,0.1368,10.99,19.79,56.76
25,8,0.32,100,always_long,50,2,0.7384,0.0739,0.4154,0.5846,5.29,19.78,117.97
30,10,0.333,66,always_short,30,2,0.7486,0.0453,0.5616,0.4384,7.16,19.78,87.25
25,8,0.32,66,always_long,50,2,0.7384,0.0739,0.4154,0.5846,5.29,19.78,117.97
25,8,0.32,130,always_long,50,2,0.7384,0.074,0.4153,0.5847,5.29,19.78,118.0
30,10,0.333,45,always_short,30,2,0.7485,0.0453,0.5614,0.4386,7.16,19.77,87.29
25,8,0.32,30,always_long,50,2,0.7382,0.0738,0.4146,0.5854,5.29,19.75,118.18
30,5,0.167,30,always_long,50,2,0.8348,0.0708,0.5781,0.4219,7.38,19.75,84.76
40,4,0.1,130,always_short,50,2,0.8975,0.039,0.7225,0.2775,9.23,19.73,67.82
40,4,0.1,66,always_short,50,2,0.8975,0.0389,0.7224,0.2776,9.23,19.73,67.83
40,4,0.1,45,always_short,50,2,0.8975,0.0389,0.7225,0.2775,9.23,19.73,67.82
40,4,0.1,100,always_short,50,2,0.8975,0.0389,0.7225,0.2775,9.23,19.73,67.82
50,6,0.12,45,always_long,50,1,0.8828,0.0216,0.8601,0.1399,11.0,19.71,56.97
50,6,0.12,100,always_long,50,1,0.8828,0.0216,0.8599,0.1401,11.0,19.71,56.99
50,6,0.12,66,always_long,50,1,0.8828,0.0216,0.86,0.14,11.0,19.71,56.98
50,6,0.12,130,always_long,50,1,0.8827,0.0216,0.8596,0.1404,11.0,19.7,57.0
50,6,0.12,30,always_long,50,1,0.8822,0.0215,0.859,0.141,11.0,19.68,57.04
25,10,0.4,100,always_long,50,1,0.6987,0.062,0.5766,0.4234,7.4,19.64,84.98
25,10,0.4,130,always_long,50,1,0.6987,0.0621,0.5766,0.4234,7.4,19.64,84.98
30,10,0.333,100,always_long,40,2,0.7373,0.0453,0.4123,0.5877,5.29,19.63,118.86
25,10,0.4,66,always_long,50,1,0.6986,0.062,0.5766,0.4234,7.4,19.63,84.98
25,10,0.4,45,always_long,50,1,0.6986,0.0619,0.5766,0.4234,7.4,19.63,84.98
30,10,0.333,130,always_long,40,2,0.7373,0.0453,0.4123,0.5877,5.29,19.63,118.86
30,10,0.333,66,always_long,40,2,0.7372,0.0452,0.412,0.588,5.29,19.62,118.93
30,10,0.333,45,always_long,40,2,0.7372,0.0452,0.412,0.588,5.29,19.62,118.93
25,10,0.4,30,always_long,50,1,0.6983,0.0619,0.576,0.424,7.4,19.61,85.07
40,10,0.25,66,always_long,30,2,0.7903,0.0261,0.4956,0.5044,6.38,19.59,98.87
40,10,0.25,100,always_long,30,2,0.7902,0.0261,0.4956,0.5044,6.38,19.59,98.87
40,4,0.1,30,always_short,50,2,0.8965,0.0389,0.7177,0.2823,9.24,19.58,68.27
40,10,0.25,45,always_long,30,2,0.7902,0.0261,0.4955,0.5045,6.38,19.58,98.89
40,10,0.25,130,always_long,30,2,0.7902,0.0261,0.4955,0.5045,6.38,19.58,98.89
30,10,0.333,30,always_short,30,2,0.7471,0.0453,0.5566,0.4434,7.16,19.58,88.03
50,12,0.24,30,alternate,30,1,0.7992,0.0133,0.7209,0.2791,9.29,19.56,67.97
40,4,0.1,66,alternate,50,2,0.8961,0.0418,0.7157,0.2843,9.24,19.52,68.46
40,4,0.1,45,alternate,50,2,0.8961,0.0418,0.7157,0.2843,9.24,19.52,68.46
40,4,0.1,130,alternate,50,2,0.896,0.0418,0.7157,0.2843,9.24,19.52,68.46
40,4,0.1,100,alternate,50,2,0.896,0.0418,0.7157,0.2843,9.24,19.52,68.46
50,12,0.24,66,always_long,30,1,0.7985,0.0143,0.7194,0.2806,9.29,19.51,68.11
50,12,0.24,100,always_long,30,1,0.7985,0.0143,0.7192,0.2807,9.29,19.51,68.13
30,10,0.333,30,always_long,40,2,0.7366,0.0451,0.41,0.59,5.3,19.51,119.51
50,12,0.24,45,always_long,30,1,0.7984,0.0143,0.7186,0.2814,9.29,19.49,68.19
50,12,0.24,130,always_long,30,1,0.7984,0.0144,0.7188,0.2812,9.29,19.49,68.17
40,10,0.25,30,always_long,30,2,0.7894,0.026,0.4931,0.5069,6.38,19.48,99.37
50,12,0.24,130,always_short,20,2,0.8084,0.0125,0.602,0.398,7.79,19.48,81.4
50,12,0.24,100,always_short,20,2,0.8083,0.0125,0.6016,0.3984,7.79,19.46,81.45
50,12,0.24,66,always_short,20,2,0.8083,0.0125,0.6014,0.3986,7.79,19.46,81.48
40,4,0.1,30,alternate,50,2,0.8955,0.0418,0.7119,0.2881,9.24,19.42,68.83
25,12,0.48,100,always_long,30,2,0.6629,0.0526,0.5176,0.4824,6.73,19.39,94.66
25,12,0.48,130,always_long,30,2,0.6628,0.0526,0.5175,0.4825,6.73,19.38,94.69
25,12,0.48,66,always_long,30,2,0.6628,0.0525,0.5172,0.4828,6.73,19.37,94.73
25,12,0.48,45,always_long,30,2,0.6627,0.0525,0.517,0.483,6.73,19.36,94.78
40,20,0.5,100,always_long,20,2,0.6597,0.0137,0.5255,0.4745,6.84,19.36,93.24
40,20,0.5,66,always_long,20,2,0.6598,0.0137,0.5256,0.4744,6.84,19.36,93.22
40,20,0.5,130,always_long,20,2,0.6597,0.0137,0.5255,0.4745,6.84,19.35,93.24
50,15,0.3,100,always_long,20,2,0.7617,0.0116,0.5254,0.4746,6.84,19.35,93.27
50,15,0.3,66,always_long,20,2,0.7617,0.0116,0.5252,0.4748,6.84,19.34,93.29
50,15,0.3,130,always_long,20,2,0.7616,0.0116,0.525,0.475,6.84,19.33,93.33
50,12,0.24,30,always_long,30,1,0.7963,0.0142,0.714,0.286,9.31,19.33,68.63
25,12,0.48,30,always_long,30,2,0.6625,0.0525,0.5164,0.4836,6.73,19.33,94.89
40,20,0.5,30,alternate,20,2,0.6595,0.0137,0.5246,0.4754,6.84,19.32,93.4
40,4,0.1,66,always_long,50,2,0.8947,0.0447,0.7084,0.2916,9.25,19.31,69.17
40,4,0.1,45,always_long,50,2,0.8947,0.0446,0.7084,0.2916,9.25,19.31,69.17
40,4,0.1,100,always_long,50,2,0.8946,0.0447,0.7081,0.2919,9.25,19.3,69.2
40,4,0.1,30,always_long,50,2,0.8945,0.0446,0.7081,0.2919,9.25,19.3,69.2
40,4,0.1,130,always_long,50,2,0.8945,0.0447,0.7081,0.2919,9.25,19.3,69.2
40,20,0.5,45,always_long,20,2,0.6593,0.0137,0.5239,0.4761,6.85,19.28,93.53
50,15,0.3,30,alternate,20,2,0.7613,0.0112,0.5232,0.4768,6.84,19.27,93.65
50,15,0.3,45,always_long,20,2,0.7612,0.0116,0.523,0.477,6.84,19.26,93.69
50,12,0.24,45,always_short,20,2,0.8069,0.0125,0.5952,0.4047,7.8,19.23,82.32
50,10,0.2,100,always_short,30,1,0.8333,0.0143,0.775,0.225,10.23,19.08,63.23
50,10,0.2,66,always_short,30,1,0.8332,0.0143,0.7748,0.2253,10.23,19.08,63.25
50,10,0.2,130,always_short,30,1,0.8333,0.0143,0.775,0.225,10.23,19.08,63.23
30,10,0.333,100,alternate,30,2,0.743,0.0453,0.5436,0.4564,7.19,19.05,90.14
30,10,0.333,130,alternate,30,2,0.743,0.0453,0.5436,0.4564,7.19,19.05,90.14
40,8,0.2,130,always_short,30,2,0.8296,0.0287,0.5593,0.4407,7.4,19.05,87.62
40,8,0.2,66,always_short,30,2,0.8295,0.0286,0.5589,0.4411,7.4,19.04,87.68
40,8,0.2,100,always_short,30,2,0.8296,0.0286,0.559,0.441,7.4,19.04,87.66
30,10,0.333,66,alternate,30,2,0.7429,0.0453,0.5433,0.4567,7.19,19.04,90.2
40,8,0.2,45,always_short,30,2,0.8295,0.0286,0.5589,0.4411,7.4,19.04,87.68
30,10,0.333,45,alternate,30,2,0.7429,0.0452,0.5431,0.4569,7.19,19.03,90.22
50,10,0.2,45,always_short,30,1,0.8322,0.0143,0.7726,0.2274,10.24,19.01,63.42
20,10,0.5,100,always_short,40,2,0.6602,0.0891,0.5061,0.4939,6.71,19.0,96.81
20,10,0.5,130,always_short,40,2,0.6602,0.0892,0.5061,0.4939,6.71,19.0,96.81
20,10,0.5,66,always_short,40,2,0.6601,0.0891,0.5058,0.4943,6.71,18.98,96.89
20,10,0.5,45,always_short,40,2,0.66,0.089,0.5055,0.4945,6.71,18.97,96.93
30,10,0.333,30,alternate,30,2,0.7419,0.0452,0.54,0.46,7.19,18.92,90.74
20,10,0.5,30,always_short,40,2,0.6597,0.089,0.5042,0.4958,6.72,18.91,97.17
40,8,0.2,45,always_short,40,1,0.8295,0.0286,0.7668,0.2333,10.26,18.84,63.91
40,8,0.2,66,always_short,40,1,0.8295,0.0286,0.7669,0.2331,10.26,18.84,63.9
40,8,0.2,130,always_short,40,1,0.8296,0.0287,0.767,0.233,10.26,18.84,63.89
40,8,0.2,100,always_short,40,1,0.8296,0.0286,0.7669,0.2331,10.26,18.84,63.9
30,10,0.333,130,always_short,40,1,0.7487,0.0453,0.6228,0.3772,8.34,18.83,78.68
30,10,0.333,100,always_short,40,1,0.7487,0.0453,0.6225,0.3775,8.34,18.82,78.71
50,15,0.3,30,always_long,20,2,0.7579,0.0116,0.5116,0.4884,6.85,18.82,95.77
30,10,0.333,66,always_short,40,1,0.7486,0.0453,0.6222,0.3777,8.34,18.81,78.75
50,10,0.2,100,alternate,30,1,0.8292,0.0155,0.7655,0.2345,10.26,18.8,64.01
30,10,0.333,45,always_short,40,1,0.7485,0.0453,0.6221,0.3779,8.34,18.8,78.76
50,10,0.2,66,alternate,30,1,0.8292,0.0154,0.7655,0.2345,10.26,18.8,64.01
50,10,0.2,130,alternate,30,1,0.8292,0.0155,0.7655,0.2345,10.26,18.8,64.01
40,20,0.5,30,always_long,20,2,0.6551,0.0134,0.512,0.488,6.87,18.77,95.7
50,12,0.24,100,alternate,20,2,0.8034,0.0134,0.5821,0.4179,7.82,18.77,84.17
50,12,0.24,130,alternate,20,2,0.8034,0.0134,0.5821,0.4179,7.82,18.76,84.17
40,8,0.2,30,always_short,30,2,0.8273,0.0286,0.5514,0.4486,7.41,18.76,88.87
50,12,0.24,66,alternate,20,2,0.8034,0.0134,0.5821,0.4179,7.82,18.76,84.17
50,10,0.2,45,alternate,30,1,0.8286,0.0154,0.7631,0.2369,10.26,18.74,64.21
40,15,0.375,100,always_short,20,2,0.73,0.0174,0.5584,0.4416,7.51,18.72,87.75
40,15,0.375,130,always_short,20,2,0.73,0.0174,0.5584,0.4416,7.51,18.72,87.75
50,10,0.2,30,always_short,30,1,0.828,0.0143,0.7618,0.2382,10.26,18.7,64.33
30,10,0.333,30,always_short,40,1,0.7471,0.0453,0.6195,0.3805,8.35,18.7,79.1
25,8,0.32,130,always_short,50,1,0.7468,0.0752,0.6191,0.3809,8.35,18.69,79.14
40,15,0.375,66,always_short,20,2,0.7299,0.0173,0.5575,0.4425,7.52,18.69,87.89
25,8,0.32,100,always_short,50,1,0.7468,0.0751,0.619,0.381,8.35,18.68,79.16
25,8,0.32,66,always_short,50,1,0.7467,0.0751,0.6188,0.3812,8.35,18.68,79.19
25,8,0.32,45,always_short,50,1,0.7466,0.0751,0.6185,0.3815,8.35,18.67,79.22
50,12,0.24,45,alternate,20,2,0.8026,0.0134,0.5786,0.4214,7.82,18.65,84.68
40,8,0.2,30,always_short,40,1,0.8273,0.0286,0.7601,0.2399,10.27,18.65,64.46
40,8,0.2,100,alternate,30,2,0.8263,0.0293,0.5473,0.4527,7.41,18.61,89.54
40,8,0.2,45,alternate,30,2,0.8263,0.0293,0.5474,0.4526,7.41,18.61,89.52
25,8,0.32,30,always_short,50,1,0.7459,0.075,0.6166,0.3834,8.35,18.61,79.46
40,8,0.2,130,alternate,30,2,0.8263,0.0293,0.5474,0.4526,7.41,18.61,89.52
40,8,0.2,66,alternate,30,2,0.8263,0.0293,0.5474,0.4526,7.41,18.61,89.52
30,8,0.267,130,always_short,40,2,0.7834,0.0537,0.473,0.527,6.41,18.61,103.59
25,6,0.24,130,always_short,50,2,0.7872,0.0884,0.4689,0.5311,6.35,18.6,104.51
30,8,0.267,100,always_short,40,2,0.7833,0.0537,0.4729,0.5271,6.41,18.6,103.62
25,6,0.24,45,always_short,50,2,0.787,0.0883,0.4686,0.5314,6.35,18.59,104.56
25,6,0.24,66,always_short,50,2,0.7871,0.0884,0.4688,0.5312,6.35,18.59,104.53
25,6,0.24,100,always_short,50,2,0.7871,0.0883,0.4688,0.5312,6.35,18.59,104.53
30,8,0.267,66,always_short,40,2,0.7832,0.0537,0.4728,0.5272,6.41,18.59,103.65
30,8,0.267,45,always_short,40,2,0.7831,0.0537,0.4726,0.5274,6.41,18.59,103.68
40,15,0.375,45,always_short,20,2,0.7291,0.0173,0.5546,0.4454,7.52,18.58,88.35
40,8,0.2,45,alternate,40,1,0.8263,0.0293,0.7572,0.2427,10.28,18.57,64.71
40,8,0.2,100,alternate,40,1,0.8263,0.0293,0.7571,0.2429,10.28,18.57,64.72
40,8,0.2,130,alternate,40,1,0.8263,0.0293,0.7572,0.2427,10.28,18.57,64.71
40,8,0.2,66,alternate,40,1,0.8263,0.0293,0.7572,0.2427,10.28,18.57,64.71
50,12,0.24,30,always_short,20,2,0.8021,0.0125,0.5765,0.4235,7.83,18.56,85.0
50,6,0.12,130,always_short,30,2,0.8892,0.0193,0.6835,0.3165,9.29,18.54,71.69
50,6,0.12,66,always_short,30,2,0.8892,0.0193,0.6834,0.3166,9.29,18.53,71.7
50,10,0.2,30,alternate,30,1,0.8257,0.0154,0.7558,0.2442,10.28,18.53,64.84
50,6,0.12,100,always_short,30,2,0.8892,0.0193,0.683,0.317,9.29,18.52,71.74
25,6,0.24,30,always_short,50,2,0.7865,0.0883,0.4667,0.5333,6.36,18.5,104.98
50,10,0.2,66,always_long,30,1,0.8251,0.0166,0.7542,0.2457,10.28,18.49,64.97
50,10,0.2,100,always_long,30,1,0.8251,0.0166,0.7542,0.2457,10.28,18.49,64.97
50,10,0.2,45,always_long,30,1,0.825,0.0166,0.7541,0.2459,10.28,18.48,64.98
50,10,0.2,130,always_long,30,1,0.8251,0.0166,0.7541,0.2459,10.28,18.48,64.98
40,8,0.2,30,alternate,40,1,0.8249,0.0293,0.754,0.246,10.28,18.48,64.99
50,6,0.12,45,always_short,30,2,0.8889,0.0193,0.6813,0.3187,9.29,18.47,71.93
40,8,0.2,30,alternate,30,2,0.8249,0.0293,0.5435,0.4565,7.42,18.46,90.16
30,8,0.267,30,always_short,40,2,0.782,0.0536,0.4689,0.5311,6.41,18.43,104.51
50,10,0.2,30,always_long,30,1,0.8235,0.0165,0.7508,0.2492,10.29,18.39,65.27
30,10,0.333,130,alternate,40,1,0.743,0.0453,0.6089,0.3911,8.36,18.36,80.48
40,8,0.2,66,always_long,40,1,0.8231,0.03,0.7494,0.2506,10.29,18.35,65.39
30,10,0.333,66,alternate,40,1,0.7429,0.0453,0.6086,0.3914,8.36,18.35,80.51
30,10,0.333,100,alternate,40,1,0.743,0.0453,0.6088,0.3912,8.36,18.35,80.49
30,10,0.333,45,alternate,40,1,0.7429,0.0452,0.6084,0.3916,8.36,18.34,80.54
40,8,0.2,45,always_long,40,1,0.8231,0.03,0.7492,0.2507,10.29,18.34,65.4
40,8,0.2,100,always_long,40,1,0.823,0.03,0.7488,0.2512,10.29,18.33,65.44
30,10,0.333,100,always_long,30,2,0.7373,0.0453,0.5242,0.4758,7.21,18.32,93.47
25,8,0.32,130,alternate,50,1,0.7426,0.0746,0.6079,0.3921,8.36,18.32,80.61
25,8,0.32,45,alternate,50,1,0.7426,0.0744,0.6079,0.3921,8.36,18.32,80.61
40,8,0.2,130,always_long,40,1,0.823,0.03,0.7482,0.2517,10.29,18.32,65.49
25,8,0.32,100,alternate,50,1,0.7426,0.0745,0.6079,0.3921,8.36,18.32,80.61
30,10,0.333,130,always_long,30,2,0.7373,0.0453,0.5242,0.4758,7.21,18.32,93.47
25,8,0.32,66,alternate,50,1,0.7426,0.0745,0.6079,0.3921,8.36,18.32,80.61
30,10,0.333,45,always_long,30,2,0.7372,0.0452,0.524,0.476,7.21,18.31,93.51
30,10,0.333,66,always_long,30,2,0.7372,0.0452,0.524,0.476,7.21,18.31,93.51
20,10,0.5,130,alternate,40,2,0.655,0.0892,0.4895,0.5105,6.74,18.3,100.1
20,10,0.5,100,alternate,40,2,0.655,0.0892,0.4895,0.5105,6.74,18.3,100.1
20,10,0.5,45,alternate,40,2,0.6549,0.0891,0.4894,0.5106,6.74,18.29,100.13
